-1.0,0.0,10.28,31.0
-2.0,0.0,10.13,31.0
1.0,0.0,10.18,32.0
1.0,0.0,10.12,32.0
1.0,0.0,10.12,32.0
0.0,0.0,10.27,32.0
0.0,0.0,10.17,31.0
0.0,0.0,10.23,32.0
0.0,0.0,10.16,31.0
-1.0,0.0,10.14,32.0
-2.0,0.0,10.13,31.0
2.0,0.0,10.19,31.0
3.0,0.0,10.27,32.0
-2.0,0.0,10.01,33.0
2.0,0.0,10.28,30.0
-1.0,0.0,10.22,32.0
-2.0,0.0,10.17,32.0
0.0,0.0,10.2,31.0
4.0,0.0,10.25,32.0
-3.0,0.0,10.21,31.0
1.0,0.0,10.22,32.0
-1.0,0.0,10.22,32.0
-2.0,0.0,10.24,31.0
2.0,0.0,10.2,31.0
0.0,0.0,10.15,32.0
-2.0,0.0,10.17,31.0
1.0,0.0,10.22,32.0
-1.0,0.0,10.16,32.0
-1.0,0.0,10.21,32.0
2.0,0.0,10.13,30.0
2.0,0.0,10.13,32.0
-1.0,0.0,10.34,32.0
2.0,0.0,10.17,32.0
-4.0,0.0,10.13,30.0
3.0,0.0,10.17,32.0
-1.0,0.0,10.2,32.0
0.0,0.0,10.27,32.0
1.0,0.0,10.21,31.0
1.0,0.0,10.3,32.0
-3.0,0.0,10.33,31.0
0.0,0.0,10.25,33.0
3.0,0.0,10.22,30.0
-2.0,0.0,10.18,33.0
-2.0,0.0,10.4,31.0
-2.0,0.0,10.19,33.0
4.0,0.0,10.36,30.0
-2.0,0.0,10.24,32.0
2.0,0.0,10.17,31.0
-4.0,0.0,10.21,31.0
4.0,0.0,10.34,32.0
-4.0,0.0,10.26,32.0
1.0,0.0,10.1,32.0
6.0,0.0,10.18,31.0
-2.0,0.0,10.34,32.0
-4.0,0.0,10.25,31.0
3.0,0.0,10.18,33.0
-1.0,0.0,10.21,31.0
0.0,0.0,10.21,31.0
1.0,0.0,10.34,32.0
-3.0,0.0,10.2,32.0
0.0,0.0,10.27,30.0
